Объект;ДЦ источник;Название ОИ;Категория;№ОИ;UID OI;UID PO;ДЦ получатель;Название ОИ;Категория;№ОИ;UID OI;UID PO;Комментарии;передача в ИА
ПС 500 кВ Помары;Нижегородское РДУ;S40638;ТС;40638;a1d923e5-1b5c-4c20-9892-9ba1488df85c;06f30321-ca18-44c4-8c59-fa3a93e74887;ОДУ Средней Волги;УВК Помары неиспр. АНКА-64 ЧеГЭС-Помары;ТС;1570;9ea4b439-196a-407a-80ee-ba8d71f8de77;e589b0c9-b090-4b17-871a-2f935822ffa3;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S670;ТС;670;ab6319fd-2fde-474d-9bd2-d9621b365d9f;8a54d7cd-64a0-4421-bef5-cbca65071370;ОДУ Средней Волги;НЭС неиспр. ПРМ ETL-344 ВЛ Арзамасская-Радуга Южная;ТС;5440;70565288-2815-4746-9f4d-12dd1662925b;426a57ea-bf09-4444-acab-d02101a7cbeb;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S35677;ТС;35677;a5bc6b4d-66a0-457e-bb23-9bb007dfd1fe;165f3fbf-9d6a-40ea-9d49-a86f8b231ef0;ОДУ Средней Волги;Неисправность (неготовность) выключателя В-2-500 Радуга Южная;ТС;18511;fbb29bcf-17d5-41a8-bd86-4e274be03702;a3294037-2caa-4e32-adfb-84f19799e4aa;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9849;ТС;9849;847da402-a8fe-4a1c-8b05-7282477e893a;41a523d5-5773-472a-81a4-6198c87cf57f;ОДУ Средней Волги;Неисправность (неготовность) выключателя В-1-500 Вешкайма;ТС;18523;cd6499ae-0494-4154-97be-5efe2d20060c;77512c8b-7836-45e1-a949-82409a3b87d5;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S35675;ТС;35675;5556ac61-fbd8-4d1b-be80-644026c37eef;0269ebf7-1314-42a5-8a29-e67fb0b401ce;ОДУ Средней Волги;Неисправность (неготовность) выключателя В-2-500 Вешкайма;ТС;18509;85b84fa3-32ff-4161-961d-ed8cfd2f23d7;30050f83-eec2-48ba-b039-7799279de127;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S10086;ТС;10086;0f2c0a13-658d-402a-a03b-0b93a6eefc97;91a28917-4c0d-4fdb-bdce-77ed2ad84f8b;ОДУ Средней Волги;Срабатывание ДЗШ 2 комплект 1СШ 500 кВ;ТС;18504;be9dcb47-a98f-4f51-8f65-2fbef4f3b05d;86ec1bb2-d1e3-440a-b6de-da41e7814dfe;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S10085;ТС;10085;98714a1e-7406-4b3b-9480-4f452cf84aa2;4e2f2b9d-baeb-4e4d-a0f8-1b283599c747;ОДУ Средней Волги;Срабатывание ДЗШ 1 комплект 1СШ 500 кВ;ТС;18503;b1079b0b-dde5-413a-9222-6d9aafbbd405;2bd86553-6b2c-4ada-b7ac-160c5a1752f1;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S10087;ТС;10087;74d2524e-217a-42e2-9af8-d17adaae914a;0b76f0bd-9f31-4528-bd1f-673a268bd269;ОДУ Средней Волги;Срабатывание ДЗШ 1 комплект 2СШ 500 кВ;ТС;18505;bb8db20e-f794-482c-ab46-6f3afc6f003c;81cb4c06-c678-493c-af29-4f1805607da1;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9890;ТС;9890;687270f7-aefe-42d5-81a2-b62b9a34e1e7;43574ac2-7e04-4d8b-be65-99d8a46f3f82;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по осн.защ.)  Ввод 500 кВ АТ-1 ;ТС;18492;2693893d-48af-4f90-8ffe-79046ee68d4f;7257df55-dea8-4e0b-a44a-8cfa20642dd9;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9891;ТС;9891;5705ea13-cde5-4d59-99ac-48f309e63364;3cfdad57-4602-4b9c-96f4-ba22fb045126;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по рез.защ.)  Ввод 500 кВ АТ-1 ;ТС;18493;3a02ad58-04ed-4e7e-9d82-3f1346ea68b0;daa35abe-d546-42e2-82c3-c992999c3b36;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9898;ТС;9898;e8ce5d91-df9d-4e15-b41f-a16fdb9668ea;e571c6f9-b433-4fda-a64f-db98203f2b09;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по осн.защ.)  Ввод 500 кВ АТ-2 ;ТС;18495;b73bcc5c-f35f-4aae-b07c-1870a49a57e7;38f0426c-d183-4590-846d-4d5d687b4664;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9899;ТС;9899;50b2a3d5-0ef7-4c38-b43d-bf556ad0efe5;14a2cb77-7e33-4b11-a04e-f455eaf114f1;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по рез.защ.)  Ввод 500 кВ АТ-2;ТС;18496;492730f5-a8a9-4b48-8fa7-65e34b39bed8;4ea622c7-9536-45d8-be9f-a6bd8a179eb9;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9897;ТС;9897;c1fdba90-388d-41e9-bd84-e54edb9d3695;cc1e68a6-1202-4c04-a2e4-698630c34107;ОДУ Средней Волги;Неиспр.(негот.) В Ввод 500 кВ АТ-2;ТС;18494;d7e5bb74-229f-4ba6-be1a-782ade6ccd9e;0b1e025a-917a-4c33-a530-abd1c460661d;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9905;ТС;9905;31278979-0d2d-4768-8cb2-d632939bbec0;9656083d-4067-4d92-bbcb-9ba5f5f06013;ОДУ Средней Волги;Неиспр.(негот.) В Ввод 500 кВ АТ-3 ;ТС;18497;1c245311-b0dd-4d48-af3d-3d2d700803bc;f0e17321-e993-4344-85c7-6fccac343d06;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9907;ТС;9907;6f4d411a-617c-4912-95c7-a1bf914d7177;562d10a3-e9f7-455b-a6fd-37a6a72efe5c;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по рез.защ.)  Ввод 500 кВ АТ-3 ;ТС;18499;fafe7198-9b4b-453e-a99e-d7511d5ddf2f;6924d9bc-b6b5-4185-b997-95bfd8af6dbb;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9906;ТС;9906;57423a91-0487-42e7-84b6-6ecdd76a017f;bb0ba961-2a56-4668-94ae-3cc8c6cd649c;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по осн.защ.)  Ввод 500 кВ АТ-3 ;ТС;18498;137eeac0-e8e9-4100-977b-7b4b84dc432c;bb169966-4c22-4893-a97f-66dd2df3fdec;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9913;ТС;9913;cd7bc569-2084-4baa-9cd7-837f9da10206;781ceda3-35ce-4462-857c-eb973819d801;ОДУ Средней Волги;Неиспр.(негот.) В Ввод 500 кВ АТ-4 ;ТС;18500;c631774f-aaf9-4e4c-8038-d8641574cf5f;a8755504-707a-4c2c-826e-29f1ac85f314;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9914;ТС;9914;c95266bf-056c-4905-b16b-a27bc0da7cae;599d3ad7-fee2-4af7-b65b-ca066a5b9868;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по осн.защ.)  Ввод 500 кВ АТ-4 ;ТС;18501;72bc335a-c58f-416d-a077-00ae7589a00d;7091756a-c9a5-4ad1-93aa-5c683c575aad;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S9915;ТС;9915;956da081-58b3-475e-8f36-5aaa0ff30e27;588341e1-36ed-452f-b891-b24b6d7a0caa;ОДУ Средней Волги;Сраб.устр.РЗА(обобщ.по рез.защ.)  Ввод 500 кВ АТ-4 ;ТС;18502;123baad0-e816-4602-98a4-841f851ecde8;7ddae146-46af-4d23-bcc6-407086e35348;Несоответсвие привязки в ИМ;False
ПС 500 кВ Арзамасская;Нижегородское РДУ;S10088;ТС;10088;ff8b76dd-c1df-49e1-ac9e-d8883279377b;5b531500-9e1d-453d-9f14-d9f16e143f7b;ОДУ Средней Волги;Срабатывание ДЗШ 2 комплект 2СШ 500 кВ;ТС;18506;674be633-ffd9-446f-a715-1df234b924ea;128e5c9c-1907-4cdc-985d-66613d54f82f;Несоответсвие привязки в ИМ;False
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв  В 1Г;ТС;11207;6b52b514-fb79-4264-b683-adc46a5c1355;02c999e4-b4dc-43ea-a7ca-e8b613eb946f;Самарское РДУ;S23804;ТС;23804;24189bd4-ba96-4e69-8c74-3b0ec80978d5;ebbe649b-85a4-447f-8365-780ccfe25f25;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв  В 2Г;ТС;11208;3ac636ff-f167-4026-8593-d1066ee78dc1;73215219-42f2-449e-baee-7dbd26fe2e57;Самарское РДУ;S23805;ТС;23805;6d52d2c5-5128-48d3-aa52-418c064c91b4;250053a6-32fc-4e41-ab22-41c15dca154e;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 3ГГ;ТС;4008;a9b1364a-f83b-44e7-933e-4a86a392ef20;f96a3c1e-92d3-4e39-b8d2-5ba798917201;Самарское РДУ;S23806;ТС;23806;289236a5-b994-4200-a4cd-5a1e9744eb22;1a696184-dbec-442e-b639-8bf886b53374;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 4ГГ;ТС;4009;5aa6e4af-9e9c-459e-871c-6d9f170a4831;034e270d-aa2d-4e8d-af0f-a09a451086fc;Самарское РДУ;S23807;ТС;23807;bb91f8fb-0801-4c80-bb8a-d5812cd0e3fd;728e5b24-8607-4af8-9ee0-f0c34db40677;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 5ГГ;ТС;4010;3cdd43a9-45dd-4d9f-8009-a151f5f2e76d;a507f924-7567-4ace-a88c-f3b0d388ae15;Самарское РДУ;S23808;ТС;23808;02fe8b7a-3e77-43cf-996c-9b49776346da;56ed8a40-5f17-4b7c-a88c-9e944a8e8e6e;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 6ГГ;ТС;4019;68c13bbd-d7cd-4166-a656-8e8bd8f899be;2cf821e5-8d13-4d12-a1ef-b4a2e7eef7ec;Самарское РДУ;S23809;ТС;23809;dcdf4199-1375-4548-8379-56c3bc7c94f3;379e94fa-6de9-46a9-ae52-fd80bc20a19f;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 7ГГ;ТС;4020;9f20fbda-0ef8-406f-83ee-fec07a9e61c6;a185f5e2-6ffa-4339-b314-25395f21b3ff;Самарское РДУ;S23810;ТС;23810;7469ac3b-14a4-4467-bc82-6bb8c537b00d;a3f76025-4b27-4762-812e-4e23d0a93573;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 8ГГ;ТС;4021;c51a2efa-1e15-43db-b1fe-8635ee2b1b89;37cd192b-030e-486b-b8bd-5c4b5084cf14;Самарское РДУ;S23811;ТС;23811;ce0f71aa-8847-46d1-84fd-aab6fed6133b;d09862c2-e240-4fdb-a6ac-2d7d613dad06;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 9ГГ;ТС;4032;3c0eff24-6d6a-4c7b-876e-f43cc965e8d3;b9a2f8f5-03fd-4369-ac55-95cf80d2b09d;Самарское РДУ;S23812;ТС;23812;e4e16482-ab7f-4c16-aec2-a50efc8f9350;ce3cf0e0-de9a-4486-a0b1-87203030811d;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 10ГГ;ТС;4033;729cb029-e05e-4621-a9d6-dbdd7a886811;14664e03-6268-4c46-96c4-b4eb27423eea;Самарское РДУ;S23813;ТС;23813;2f94d395-454f-45d9-86ca-97f418c9241f;fe4448a1-e979-4367-8e0b-59477bae26ee;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 11ГГ;ТС;4034;721c9ccc-dcce-47e4-9a35-56a656aa90e2;0a25c10c-e152-401a-ae15-4d79de882f98;Самарское РДУ;S23814;ТС;23814;6393b580-3c50-443f-b36b-c0b7a557ae60;a5b3645f-ef75-425b-8442-8b18f2760132;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 12ГГ;ТС;4043;edb21e06-1659-4f5f-9969-3292edf64159;956e4ccc-d419-4f21-ad5e-c69689800fc7;Самарское РДУ;S23815;ТС;23815;047925a0-5f4a-432a-a591-61db7ff72268;3ebe0d29-ad00-404a-ba1c-ae354c894e74;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 13ГГ;ТС;4044;bbbb0e97-9017-4b95-866b-7e5bf5508f82;63bd3507-b6ed-47d1-985d-2326b3e7e568;Самарское РДУ;S23816;ТС;23816;c2ad1a4e-d64a-4fb6-ae2f-33306fd13c5c;94a9f1b6-a0fa-4e43-90a2-e298a17bf6ce;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 14ГГ;ТС;4045;1fb454c5-f23c-457e-8d1e-ff2462c7b5c7;46ee9a01-a1a9-4d0c-85c7-de7f7c92d014;Самарское РДУ;S23817;ТС;23817;7a991bb8-56a9-4f46-a571-be1c99eb08c8;88949531-69d9-4b74-8581-e729dcd3c8a1;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 15ГГ;ТС;4054;e0f53237-d18a-452e-a6be-a8b84f004e9e;1bd19164-2ac3-46b3-a41d-bc878074dc44;Самарское РДУ;S23818;ТС;23818;ecba650d-d1a1-40a5-9e86-381d8532fa3f;d55c7df9-2d02-4dcd-a89d-7d463951acb5;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 16ГГ;ТС;4055;99a628c7-7607-49a8-8684-b596836e5eb8;1fe66795-6542-4489-b5ba-39cb62876c4d;Самарское РДУ;S23819;ТС;23819;84672e40-d385-4871-85d0-7a9477abc425;07c70f47-a19d-4550-9fdc-6d595272ec1a;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 17ГГ;ТС;4064;c80bc1f3-e47f-4e0f-b88f-4fd5749c721d;317bb780-402e-472e-8e7d-947707dcdb00;Самарское РДУ;S23820;ТС;23820;18ccdce0-780a-47a9-8bc9-b19036886112;fe9bb82e-4da7-4bde-861e-b9ee295d6410;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 18ГГ;ТС;4065;0799bcff-9e37-436b-8025-6f4360dd9ac7;eb5481c0-58d4-4ff0-a8a9-79bc4e47bdd3;Самарское РДУ;S23821;ТС;23821;a3595e8e-e492-43a5-8ee6-a3194acc7b77;6125e1b3-2857-4cf5-a20f-82019ac0965a;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 19ГГ;ТС;4070;1b044d6c-6695-4396-aea7-9f3f43f4bd81;6ea1f195-5c73-4126-9fb7-9c3e5bd43f71;Самарское РДУ;S23822;ТС;23822;e58c701f-a088-4a21-a141-bb714848da89;6a8bf1d2-57f6-4013-9b14-3c1f69e4301c;Несоответсвие привязки в ИМ;True
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;ОТС ЖГЭС экв. В 20ГГ;ТС;4071;1c1133e1-0c4b-41b9-8776-8730c8f34bab;08f8a2dc-d94e-4171-af09-d8a4dcb52ab9;Самарское РДУ;S23823;ТС;23823;ffc29360-5eab-430d-8414-7b73bc8da304;526d6c26-a32c-4d02-aa15-340bd4e9c698;Несоответсвие привязки в ИМ;True
АЭС Костромская АЭС;ОДУ Средней Волги;Центр Костромская АЭС ВЛ 500 кВ КосГРЭС - КоАЭС*, Umax;ТИ;1672;96876d20-a8c5-40af-9c41-84f710f32092;c501a2ef-a720-4666-a355-1a20338ff06f;Нижегородское РДУ;I14203;ТИ;14203;f5d2c03b-ef5c-43e5-8170-b77e1ccef965;1132f503-3527-44c2-b6a3-628de16b977d;Несоответсвие привязки в ИМ;False
АЭС Костромская АЭС;ОДУ Средней Волги;Центр Костромская АЭС ВЛ 500 кВ КосГРЭС - КоАЭС*, Umax;ТИ;1672;96876d20-a8c5-40af-9c41-84f710f32092;c501a2ef-a720-4666-a355-1a20338ff06f;Пензенское РДУ;I14955;ТИ;14955;69cbda1b-e4de-4f00-aa36-45639e0b6ac3;1132f503-3527-44c2-b6a3-628de16b977d;Несоответсвие привязки в ИМ;False
АЭС Костромская АЭС;ОДУ Средней Волги;Центр Костромская АЭС ВЛ 500 кВ КосГРЭС - КоАЭС*, Umax;ТИ;1672;96876d20-a8c5-40af-9c41-84f710f32092;c501a2ef-a720-4666-a355-1a20338ff06f;РДУ Татарстана;9233;ТИ;9233;91f5702e-dbf5-471a-8882-f566dbdede8d;1132f503-3527-44c2-b6a3-628de16b977d;Несоответсвие привязки в ИМ;False
ГЭС Жигулёвская ГЭС;ОДУ Средней Волги;U500 ЖГЭС (расчетное);ТИ;2926;b4c9b064-e769-4bdb-882e-eee215377ea8;e1ae2dbf-37f8-4e1d-8a40-e78741acdaf2;Саратовское РДУ;I2952;ТИ;2952;38191d42-abd5-4966-b816-8edcf577496b;2fa3b2b2-3491-4139-89d7-72ed001ed98e;Несоответсвие привязки в ИМ;True
ГРЭС Заинская ГРЭС;ОДУ Средней Волги;U500 ЗайГРЭС (расчетное);ТИ;2923;77fb7aac-9cc9-48b7-9d3e-7a6364dd3c9c;cb9f34dd-7aaa-45f6-8462-ff7443e47e4d;Саратовское РДУ;I23455;ТИ;23455;c0e0d738-df6d-43ec-b038-adea158b91ae;cb9f34dd-7aaa-45f6-8462-ff7443e47e4d;Несоответсвие типа измерения: Фактическое значение и Данные АСКУЭ за час;False
РДУ Нижегородское;Нижегородское РДУ;H66;ПВ;66;6924a654-481c-45fe-805c-c5ceb1e7bc18;3b4b8291-cd40-4366-9be0-54f8a4299f43;ОДУ Средней Волги;~Потребление Энергосистемы Нижегородской области (НЭС);ПВ;2697;23ee24e1-7755-4986-9521-c002783e188b;3b4b8291-cd40-4366-9be0-54f8a4299f43;Несоответсвие типа измерения: Интегральное значение за отчетные полчаса и Значение за 30 минут;False
